Crime_ID,City,Latitude,Longitude,Crime_Type,Date,Year,Month,Day_of_Week,Hour,Area_Type,Safety_Score,Police_Response_Time,Status
CR003242,Bangalore,12.9628,77.6255,Robbery,2024-02-25,2024,2,Sunday,7,Mixed,3.5,7,Resolved
CR003243,Lucknow,26.8335,80.9233,Fraud,2024-04-21,2024,4,Sunday,7,Mixed,2.5,11,Resolved
CR003244,Chennai,13.1136,80.303,Assault,2024-01-31,2024,1,Wednesday,22,Commercial,2.7,38,Resolved
CR003245,Kolkata,22.5938,88.3202,Assault,2024-06-20,2024,6,Thursday,18,Residential,2.6,8,Resolved
CR003246,Delhi,28.5954,77.1612,Domestic Violence,2023-12-27,2023,12,Wednesday,15,Industrial,4.5,34,Resolved
CR003247,Ahmedabad,23.0528,72.5487,Domestic Violence,2024-12-09,2024,12,Monday,20,Commercial,3.2,29,Resolved
CR003248,Kolkata,22.5854,88.3251,Burglary,2025-02-15,2025,2,Saturday,20,Mixed,3.6,24,Under Investigation
CR003249,Kolkata,22.5872,88.3226,Fraud,2024-02-04,2024,2,Sunday,19,Industrial,4.0,24,Resolved
CR003250,Lucknow,26.8822,80.9924,Theft,2025-02-02,2025,2,Sunday,6,Mixed,3.6,19,Resolved
CR003251,Ahmedabad,22.9752,72.5331,Assault,2024-05-25,2024,5,Saturday,14,Industrial,4.4,28,Resolved
CR003252,Hyderabad,17.3773,78.5169,Theft,2024-04-15,2024,4,Monday,18,Mixed,4.7,32,Under Investigation
CR003253,Delhi,28.6258,77.254,Fraud,2024-10-21,2024,10,Monday,20,Residential,4.2,13,Under Investigation
CR003254,Ahmedabad,23.0551,72.5872,Theft,2024-02-12,2024,2,Monday,14,Mixed,4.2,38,Under Investigation
CR003255,Kolkata,22.5305,88.3729,Assault,2025-10-26,2025,10,Sunday,18,Commercial,4.8,17,Resolved
CR003256,Bangalore,12.9338,77.6068,Fraud,2024-01-13,2024,1,Saturday,14,Mixed,3.3,21,Resolved
CR003257,Mumbai,19.0665,72.9246,Theft,2024-03-30,2024,3,Saturday,17,Residential,2.2,33,Resolved
CR003258,Chennai,13.0992,80.3014,Theft,2025-10-01,2025,10,Wednesday,16,Commercial,3.2,29,Under Investigation
CR003259,Jaipur,26.8967,75.7894,Theft,2024-10-17,2024,10,Thursday,14,Commercial,3.4,32,Under Investigation
CR003260,Bangalore,12.9757,77.5519,Assault,2024-09-21,2024,9,Saturday,11,Mixed,4.7,38,Resolved
CR003261,Lucknow,26.8801,80.9018,Theft,2024-12-23,2024,12,Monday,16,Commercial,2.4,11,Under Investigation
CR003262,Kolkata,22.6042,88.3359,Assault,2024-01-01,2024,1,Monday,8,Commercial,3.7,13,Open
CR003263,Chennai,13.13,80.3142,Theft,2024-07-05,2024,7,Friday,19,Industrial,4.1,19,Under Investigation
CR003264,Mumbai,19.0522,72.8288,Fraud,2024-04-06,2024,4,Saturday,18,Commercial,2.2,34,Resolved
CR003265,Jaipur,26.8816,75.7936,Burglary,2025-04-23,2025,4,Wednesday,12,Industrial,2.5,30,Open
CR003266,Mumbai,19.0887,72.8671,Theft,2025-04-21,2025,4,Monday,16,Industrial,4.3,17,Resolved
CR003267,Bangalore,12.9307,77.5793,Theft,2023-12-29,2023,12,Friday,15,Commercial,4.4,25,Open
CR003268,Ahmedabad,23.0058,72.5395,Theft,2024-04-14,2024,4,Sunday,13,Industrial,3.7,7,Open
CR003269,Lucknow,26.8076,80.9219,Domestic Violence,2024-11-08,2024,11,Friday,18,Residential,4.4,15,Resolved
CR003270,Chennai,13.0736,80.2429,Assault,2024-11-25,2024,11,Monday,16,Commercial,4.7,29,Resolved
CR003271,Chennai,13.0646,80.3153,Burglary,2024-03-19,2024,3,Tuesday,11,Residential,2.4,13,Resolved
CR003272,Kolkata,22.5818,88.3523,Assault,2023-11-24,2023,11,Friday,18,Industrial,4.7,33,Resolved
CR003273,Mumbai,19.0833,72.9251,Theft,2025-03-29,2025,3,Saturday,10,Residential,2.1,27,Under Investigation
CR003274,Kolkata,22.5531,88.3588,Burglary,2024-04-04,2024,4,Thursday,14,Residential,4.7,16,Resolved
CR003275,Kolkata,22.5903,88.3283,Theft,2025-07-24,2025,7,Thursday,9,Mixed,2.7,17,Resolved
CR003276,Delhi,28.5766,77.246,Domestic Violence,2024-05-27,2024,5,Monday,13,Mixed,4.4,19,Under Investigation
CR003277,Hyderabad,17.4177,78.5044,Robbery,2024-06-08,2024,6,Saturday,17,Industrial,2.9,14,Open
CR003278,Bangalore,12.9551,77.579,Burglary,2023-12-06,2023,12,Wednesday,7,Residential,4.7,43,Resolved
CR003279,Jaipur,26.8907,75.7459,Theft,2025-07-12,2025,7,Saturday,12,Industrial,4.9,28,Under Investigation
CR003280,Lucknow,26.8794,80.9947,Fraud,2025-07-23,2025,7,Wednesday,18,Mixed,2.8,35,Under Investigation
CR003281,Kolkata,22.5815,88.3818,Theft,2024-12-24,2024,12,Tuesday,13,Mixed,2.5,19,Resolved
CR003282,Pune,18.5592,73.8264,Burglary,2024-10-12,2024,10,Saturday,16,Residential,3.0,34,Resolved
CR003283,Pune,18.5308,73.8781,Fraud,2024-06-30,2024,6,Sunday,0,Residential,3.6,22,Under Investigation
CR003284,Jaipur,26.9103,75.7765,Theft,2024-03-25,2024,3,Monday,15,Mixed,2.1,32,Resolved
CR003285,Mumbai,19.0874,72.8725,Assault,2024-10-04,2024,10,Friday,19,Residential,4.3,21,Resolved
CR003286,Mumbai,19.0673,72.9004,Theft,2025-04-25,2025,4,Friday,17,Commercial,2.0,22,Resolved
CR003287,Kolkata,22.5649,88.3658,Theft,2025-08-01,2025,8,Friday,17,Commercial,3.0,37,Resolved
CR003288,Delhi,28.6186,77.2466,Assault,2025-01-05,2025,1,Sunday,21,Commercial,3.8,22,Resolved
CR003289,Kolkata,22.581,88.3193,Fraud,2024-06-29,2024,6,Saturday,15,Residential,4.6,16,Resolved
CR003290,Pune,18.5263,73.8681,Fraud,2024-03-26,2024,3,Tuesday,23,Commercial,2.9,9,Resolved
CR003291,Chennai,13.0944,80.2791,Theft,2024-03-16,2024,3,Saturday,8,Commercial,2.2,12,Under Investigation
CR003292,Mumbai,19.0839,72.86,Assault,2024-06-15,2024,6,Saturday,1,Mixed,4.3,32,Resolved
CR003293,Lucknow,26.8067,80.9349,Theft,2023-11-30,2023,11,Thursday,9,Commercial,2.4,8,Under Investigation
CR003294,Pune,18.5564,73.8452,Vandalism,2024-10-07,2024,10,Monday,11,Industrial,2.2,21,Resolved
CR003295,Hyderabad,17.3364,78.5098,Fraud,2025-07-01,2025,7,Tuesday,14,Residential,2.1,11,Under Investigation
CR003296,Ahmedabad,23.0547,72.618,Theft,2024-07-28,2024,7,Sunday,11,Residential,2.4,8,Resolved
CR003297,Ahmedabad,23.0717,72.5268,Robbery,2024-09-15,2024,9,Sunday,14,Mixed,3.4,32,Under Investigation
CR003298,Bangalore,12.9549,77.5988,Domestic Violence,2024-03-08,2024,3,Friday,17,Mixed,3.6,7,Resolved
CR003299,Jaipur,26.9278,75.78,Vandalism,2025-04-02,2025,4,Wednesday,1,Industrial,3.8,35,Under Investigation
CR003300,Lucknow,26.8016,80.9716,Burglary,2025-03-02,2025,3,Sunday,12,Industrial,2.5,28,Resolved
CR003301,Jaipur,26.9371,75.7927,Assault,2024-05-02,2024,5,Thursday,11,Mixed,3.2,27,Resolved
CR003302,Jaipur,26.9358,75.7842,Assault,2024-12-18,2024,12,Wednesday,17,Industrial,3.5,34,Under Investigation
CR003303,Hyderabad,17.3468,78.4812,Assault,2025-10-28,2025,10,Tuesday,17,Industrial,3.6,9,Resolved
CR003304,Bangalore,12.9498,77.6345,Theft,2025-04-06,2025,4,Sunday,20,Industrial,4.4,8,Resolved
CR003305,Jaipur,26.9556,75.7534,Theft,2024-05-29,2024,5,Wednesday,13,Industrial,3.6,7,Under Investigation
CR003306,Mumbai,19.1087,72.9141,Assault,2025-05-29,2025,5,Thursday,13,Industrial,4.5,18,Resolved
CR003307,Lucknow,26.8041,80.9312,Assault,2024-08-10,2024,8,Saturday,18,Mixed,3.1,41,Resolved
CR003308,Mumbai,19.0584,72.8604,Domestic Violence,2025-10-09,2025,10,Thursday,4,Mixed,2.7,28,Resolved
CR003309,Hyderabad,17.3616,78.5256,Assault,2024-10-08,2024,10,Tuesday,8,Industrial,4.7,39,Resolved
CR003310,Bangalore,13.0063,77.6107,Domestic Violence,2025-04-01,2025,4,Tuesday,19,Mixed,4.7,28,Under Investigation
CR003311,Ahmedabad,23.0564,72.5688,Assault,2024-09-07,2024,9,Saturday,13,Mixed,3.2,22,Resolved
CR003312,Lucknow,26.8845,80.9372,Burglary,2025-10-17,2025,10,Friday,15,Commercial,2.9,29,Resolved
CR003313,Jaipur,26.946,75.7553,Theft,2024-08-08,2024,8,Thursday,14,Commercial,3.7,14,Under Investigation
CR003314,Delhi,28.6055,77.1877,Robbery,2024-11-17,2024,11,Sunday,16,Mixed,4.4,30,Resolved
CR003315,Ahmedabad,22.9801,72.5819,Theft,2024-02-17,2024,2,Saturday,19,Industrial,2.4,24,Resolved
CR003316,Mumbai,19.0307,72.8795,Domestic Violence,2024-11-30,2024,11,Saturday,16,Commercial,4.5,27,Under Investigation
CR003317,Kolkata,22.5558,88.3286,Fraud,2025-06-26,2025,6,Thursday,22,Mixed,2.6,26,Resolved
CR003318,Ahmedabad,22.9909,72.5566,Theft,2023-11-29,2023,11,Wednesday,8,Commercial,2.6,21,Resolved
CR003319,Chennai,13.076,80.3165,Fraud,2025-09-01,2025,9,Monday,14,Mixed,4.2,25,Resolved
CR003320,Kolkata,22.5361,88.3439,Theft,2025-05-30,2025,5,Friday,19,Industrial,4.1,23,Resolved
CR003321,Hyderabad,17.3763,78.4867,Theft,2024-12-29,2024,12,Sunday,5,Mixed,3.3,14,Resolved
CR003322,Jaipur,26.8667,75.7631,Theft,2024-10-06,2024,10,Sunday,12,Mixed,4.5,12,Resolved
CR003323,Mumbai,19.0876,72.8593,Theft,2025-03-09,2025,3,Sunday,22,Industrial,3.4,23,Under Investigation
CR003324,Bangalore,12.9932,77.5667,Assault,2024-07-31,2024,7,Wednesday,11,Residential,2.0,26,Resolved
CR003325,Ahmedabad,23.0363,72.5943,Assault,2024-05-06,2024,5,Monday,19,Industrial,3.5,40,Resolved
CR003326,Kolkata,22.5824,88.3849,Robbery,2025-03-25,2025,3,Tuesday,17,Industrial,2.8,24,Under Investigation
CR003327,Pune,18.5314,73.8884,Burglary,2024-05-15,2024,5,Wednesday,14,Residential,4.3,5,Under Investigation
CR003328,Bangalore,12.9924,77.5655,Theft,2025-10-13,2025,10,Monday,2,Commercial,3.8,32,Resolved
CR003329,Kolkata,22.5554,88.3429,Robbery,2024-07-11,2024,7,Thursday,16,Industrial,2.7,35,Under Investigation
CR003330,Delhi,28.6147,77.2239,Assault,2025-05-10,2025,5,Saturday,17,Commercial,2.1,43,Resolved
CR003331,Pune,18.5246,73.8325,Theft,2025-03-27,2025,3,Thursday,22,Industrial,4.0,29,Open
CR003332,Hyderabad,17.3384,78.5113,Burglary,2024-05-15,2024,5,Wednesday,14,Industrial,2.9,39,Resolved
CR003333,Chennai,13.1267,80.3187,Domestic Violence,2025-07-31,2025,7,Thursday,7,Mixed,2.4,9,Resolved
CR003334,Lucknow,26.8238,80.9784,Assault,2025-01-25,2025,1,Saturday,17,Commercial,3.7,9,Resolved
CR003335,Hyderabad,17.3866,78.5311,Robbery,2024-10-25,2024,10,Friday,15,Mixed,3.1,20,Resolved
CR003336,Bangalore,12.9745,77.5466,Theft,2025-10-11,2025,10,Saturday,12,Industrial,3.9,12,Resolved
CR003337,Kolkata,22.5928,88.4105,Theft,2023-11-10,2023,11,Friday,17,Mixed,4.1,29,Open
CR003338,Hyderabad,17.3845,78.4702,Assault,2023-11-29,2023,11,Wednesday,23,Industrial,4.1,30,Under Investigation
CR003339,Bangalore,12.9672,77.5874,Theft,2024-07-03,2024,7,Wednesday,20,Commercial,3.6,22,Resolved
CR003340,Bangalore,13.0195,77.5978,Robbery,2025-09-13,2025,9,Saturday,14,Commercial,2.5,42,Resolved
CR003341,Bangalore,12.9565,77.5517,Assault,2025-05-20,2025,5,Tuesday,12,Mixed,3.2,36,Under Investigation
CR003342,Kolkata,22.556,88.3798,Fraud,2024-01-16,2024,1,Tuesday,18,Mixed,3.7,8,Resolved
CR003343,Lucknow,26.8149,80.8984,Theft,2025-04-25,2025,4,Friday,22,Commercial,2.6,25,Under Investigation
CR003344,Lucknow,26.8207,80.8972,Robbery,2024-11-04,2024,11,Monday,15,Commercial,3.3,12,Under Investigation
CR003345,Pune,18.5257,73.885,Robbery,2025-09-10,2025,9,Wednesday,4,Mixed,3.3,5,Resolved
CR003346,Chennai,13.0341,80.3011,Assault,2025-08-24,2025,8,Sunday,14,Industrial,4.1,18,Resolved
CR003347,Ahmedabad,22.9766,72.5552,Theft,2024-10-06,2024,10,Sunday,18,Commercial,2.4,26,Under Investigation
CR003348,Chennai,13.0976,80.2667,Assault,2023-11-14,2023,11,Tuesday,20,Industrial,4.2,12,Resolved
CR003349,Ahmedabad,23.0629,72.6156,Theft,2025-09-10,2025,9,Wednesday,10,Mixed,4.8,31,Resolved
CR003350,Hyderabad,17.4195,78.5096,Assault,2024-03-12,2024,3,Tuesday,14,Industrial,3.0,15,Resolved
CR003351,Lucknow,26.8697,80.9683,Burglary,2024-04-14,2024,4,Sunday,15,Commercial,2.5,32,Resolved
CR003352,Ahmedabad,23.0715,72.5845,Domestic Violence,2024-02-02,2024,2,Friday,21,Residential,4.9,34,Under Investigation
CR003353,Chennai,13.1179,80.2804,Assault,2024-05-18,2024,5,Saturday,8,Mixed,2.9,31,Under Investigation
CR003354,Hyderabad,17.4288,78.518,Assault,2024-07-14,2024,7,Sunday,13,Commercial,3.9,39,Under Investigation
CR003355,Jaipur,26.8936,75.8076,Robbery,2024-11-03,2024,11,Sunday,12,Industrial,4.5,37,Resolved
CR003356,Pune,18.4919,73.8612,Theft,2025-09-20,2025,9,Saturday,11,Industrial,3.8,9,Resolved
CR003357,Pune,18.5526,73.8836,Assault,2024-10-13,2024,10,Sunday,18,Mixed,2.8,37,Open
CR003358,Pune,18.5215,73.8196,Theft,2025-04-24,2025,4,Thursday,9,Commercial,3.2,29,Resolved
CR003359,Pune,18.5207,73.9015,Fraud,2024-07-05,2024,7,Friday,16,Residential,2.2,8,Resolved
CR003360,Hyderabad,17.3944,78.4474,Theft,2023-12-12,2023,12,Tuesday,17,Commercial,4.8,40,Under Investigation
CR003361,Mumbai,19.1079,72.8619,Domestic Violence,2023-11-13,2023,11,Monday,1,Industrial,3.9,37,Resolved
CR003362,Lucknow,26.8112,80.9222,Theft,2025-09-29,2025,9,Monday,19,Industrial,4.3,25,Under Investigation
CR003363,Lucknow,26.8894,80.9504,Robbery,2023-12-02,2023,12,Saturday,18,Commercial,3.0,40,Resolved
CR003364,Jaipur,26.8984,75.7913,Burglary,2024-05-28,2024,5,Tuesday,22,Mixed,3.9,18,Resolved
CR003365,Bangalore,12.9575,77.6146,Theft,2024-04-20,2024,4,Saturday,17,Mixed,4.3,35,Resolved
CR003366,Chennai,13.061,80.2361,Theft,2024-01-08,2024,1,Monday,18,Commercial,3.0,15,Resolved
CR003367,Chennai,13.064,80.2266,Theft,2025-04-03,2025,4,Thursday,19,Industrial,3.4,35,Resolved
CR003368,Kolkata,22.5248,88.4044,Theft,2024-11-01,2024,11,Friday,14,Commercial,3.9,16,Resolved
CR003369,Hyderabad,17.4291,78.4939,Theft,2023-12-19,2023,12,Tuesday,23,Industrial,4.8,28,Resolved
CR003370,Bangalore,12.9477,77.6276,Theft,2024-03-27,2024,3,Wednesday,23,Mixed,3.2,29,Resolved
CR003371,Ahmedabad,22.9848,72.5466,Assault,2024-06-06,2024,6,Thursday,12,Residential,3.9,34,Resolved
CR003372,Jaipur,26.9343,75.8287,Assault,2025-08-04,2025,8,Monday,17,Industrial,3.0,15,Resolved
CR003373,Hyderabad,17.3646,78.5264,Assault,2023-12-02,2023,12,Saturday,17,Residential,3.2,9,Resolved
CR003374,Bangalore,12.9876,77.6444,Theft,2025-09-29,2025,9,Monday,15,Residential,4.7,29,Under Investigation
CR003375,Hyderabad,17.3425,78.4504,Assault,2025-05-15,2025,5,Thursday,14,Residential,4.6,5,Under Investigation
CR003376,Lucknow,26.8771,80.9204,Assault,2025-03-17,2025,3,Monday,16,Industrial,5.0,12,Resolved
CR003377,Lucknow,26.86,80.9449,Fraud,2024-08-15,2024,8,Thursday,15,Mixed,4.0,36,Under Investigation
CR003378,Ahmedabad,23.0411,72.583,Domestic Violence,2025-03-08,2025,3,Saturday,15,Commercial,2.1,12,Resolved
CR003379,Chennai,13.035,80.3128,Assault,2025-01-21,2025,1,Tuesday,14,Mixed,5.0,17,Resolved
CR003380,Chennai,13.1111,80.2242,Theft,2024-03-01,2024,3,Friday,18,Industrial,4.6,42,Resolved
CR003381,Kolkata,22.5663,88.3656,Domestic Violence,2024-04-10,2024,4,Wednesday,14,Commercial,3.5,8,Open
CR003382,Hyderabad,17.4028,78.4931,Robbery,2024-03-14,2024,3,Thursday,17,Mixed,4.9,22,Resolved
CR003383,Jaipur,26.9245,75.8214,Assault,2025-09-18,2025,9,Thursday,10,Mixed,4.1,15,Resolved
CR003384,Bangalore,13.0013,77.6347,Theft,2025-10-04,2025,10,Saturday,22,Residential,4.5,15,Resolved
CR003385,Kolkata,22.6066,88.4043,Fraud,2025-05-14,2025,5,Wednesday,18,Industrial,2.1,18,Resolved
CR003386,Mumbai,19.0551,72.8352,Theft,2025-05-14,2025,5,Wednesday,11,Mixed,3.1,23,Resolved
CR003387,Pune,18.5018,73.8345,Theft,2025-03-28,2025,3,Friday,4,Mixed,3.0,40,Resolved
CR003388,Chennai,13.0643,80.3146,Theft,2024-05-27,2024,5,Monday,22,Industrial,2.2,25,Resolved
CR003389,Jaipur,26.8808,75.7685,Assault,2025-09-15,2025,9,Monday,16,Industrial,2.8,32,Resolved
CR003390,Lucknow,26.873,80.9851,Burglary,2023-12-19,2023,12,Tuesday,18,Mixed,4.3,39,Resolved
CR003391,Mumbai,19.1175,72.8685,Burglary,2024-06-15,2024,6,Saturday,13,Commercial,2.4,25,Resolved
CR003392,Kolkata,22.5241,88.3756,Theft,2024-03-10,2024,3,Sunday,12,Commercial,2.2,43,Under Investigation
CR003393,Chennai,13.0686,80.2608,Burglary,2023-12-29,2023,12,Friday,14,Mixed,2.0,36,Open
CR003394,Delhi,28.6625,77.1732,Theft,2024-01-06,2024,1,Saturday,21,Industrial,3.5,36,Resolved
CR003395,Hyderabad,17.3572,78.4735,Assault,2023-12-10,2023,12,Sunday,19,Mixed,2.7,42,Open
CR003396,Lucknow,26.8625,80.9144,Burglary,2024-08-13,2024,8,Tuesday,20,Industrial,3.3,43,Resolved
CR003397,Hyderabad,17.3579,78.465,Theft,2025-06-19,2025,6,Thursday,20,Industrial,4.7,41,Resolved
CR003398,Ahmedabad,23.0465,72.5735,Theft,2024-08-25,2024,8,Sunday,13,Commercial,4.4,27,Under Investigation
CR003399,Delhi,28.5914,77.2509,Burglary,2025-05-04,2025,5,Sunday,14,Residential,4.9,18,Under Investigation
CR003400,Hyderabad,17.3739,78.4821,Domestic Violence,2025-03-21,2025,3,Friday,11,Commercial,3.2,42,Resolved
CR003401,Ahmedabad,23.0552,72.6121,Theft,2024-07-28,2024,7,Sunday,14,Industrial,4.2,28,Resolved
CR003402,Bangalore,13.0215,77.5729,Theft,2024-10-04,2024,10,Friday,18,Industrial,2.1,12,Resolved
CR003403,Pune,18.4766,73.8149,Theft,2024-03-24,2024,3,Sunday,17,Residential,2.9,41,Under Investigation
CR003404,Hyderabad,17.3567,78.4791,Domestic Violence,2024-08-17,2024,8,Saturday,8,Commercial,4.1,11,Open
CR003405,Jaipur,26.9467,75.8053,Domestic Violence,2024-12-06,2024,12,Friday,14,Commercial,4.6,44,Open
CR003406,Kolkata,22.5692,88.34,Robbery,2025-01-27,2025,1,Monday,10,Industrial,2.4,11,Under Investigation
CR003407,Pune,18.5407,73.8942,Fraud,2024-03-05,2024,3,Tuesday,15,Residential,4.9,17,Resolved
CR003408,Chennai,13.0662,80.2284,Theft,2025-09-07,2025,9,Sunday,13,Industrial,3.3,5,Open
CR003409,Mumbai,19.0634,72.9097,Theft,2024-03-25,2024,3,Monday,18,Residential,2.8,31,Under Investigation
CR003410,Jaipur,26.93,75.7634,Robbery,2024-05-04,2024,5,Saturday,11,Residential,4.3,39,Resolved
CR003411,Bangalore,12.9306,77.6417,Assault,2024-05-05,2024,5,Sunday,20,Commercial,3.0,6,Resolved
CR003412,Lucknow,26.8621,80.9918,Domestic Violence,2024-10-29,2024,10,Tuesday,13,Industrial,3.0,8,Resolved
CR003413,Ahmedabad,23.0483,72.5892,Burglary,2024-12-12,2024,12,Thursday,23,Industrial,3.7,17,Under Investigation
CR003414,Mumbai,19.0886,72.9005,Fraud,2025-08-20,2025,8,Wednesday,16,Residential,2.2,36,Resolved
CR003415,Kolkata,22.5363,88.3414,Assault,2025-04-05,2025,4,Saturday,10,Commercial,3.1,33,Open
CR003416,Mumbai,19.0821,72.8538,Burglary,2025-07-19,2025,7,Saturday,15,Residential,2.1,38,Under Investigation
CR003417,Pune,18.5535,73.8099,Assault,2024-04-12,2024,4,Friday,21,Mixed,2.6,34,Under Investigation
CR003418,Lucknow,26.8514,80.9677,Vandalism,2025-01-12,2025,1,Sunday,18,Mixed,2.1,11,Under Investigation
CR003419,Ahmedabad,22.9881,72.5329,Robbery,2025-02-07,2025,2,Friday,17,Commercial,3.4,20,Resolved
CR003420,Bangalore,12.9818,77.6094,Domestic Violence,2025-08-15,2025,8,Friday,16,Residential,2.4,15,Resolved
CR003421,Delhi,28.6264,77.2435,Fraud,2024-04-09,2024,4,Tuesday,8,Mixed,4.6,39,Resolved
CR003422,Delhi,28.5822,77.1714,Theft,2025-04-15,2025,4,Tuesday,19,Industrial,4.7,36,Under Investigation
CR003423,Mumbai,19.1164,72.9201,Robbery,2024-11-11,2024,11,Monday,22,Commercial,3.0,38,Resolved
CR003424,Delhi,28.6427,77.2438,Domestic Violence,2024-11-23,2024,11,Saturday,12,Commercial,4.5,9,Under Investigation
CR003425,Hyderabad,17.41,78.4622,Robbery,2024-12-13,2024,12,Friday,20,Industrial,4.9,22,Resolved
CR003426,Hyderabad,17.3779,78.4823,Theft,2025-04-21,2025,4,Monday,13,Mixed,4.7,17,Under Investigation
CR003427,Kolkata,22.5572,88.3445,Assault,2024-11-02,2024,11,Saturday,20,Industrial,2.7,41,Resolved
CR003428,Chennai,13.0442,80.283,Burglary,2024-03-07,2024,3,Thursday,14,Mixed,4.3,38,Resolved
CR003429,Lucknow,26.8599,80.985,Assault,2024-12-17,2024,12,Tuesday,16,Commercial,4.1,18,Resolved
CR003430,Lucknow,26.8222,80.8973,Assault,2024-11-12,2024,11,Tuesday,17,Mixed,4.5,11,Under Investigation
CR003431,Kolkata,22.5514,88.3544,Assault,2025-06-23,2025,6,Monday,17,Commercial,2.9,12,Resolved
CR003432,Kolkata,22.5843,88.3162,Theft,2024-11-24,2024,11,Sunday,5,Residential,3.6,9,Resolved
CR003433,Lucknow,26.8013,80.9683,Robbery,2023-11-02,2023,11,Thursday,12,Mixed,2.2,28,Resolved
CR003434,Kolkata,22.5246,88.3205,Vandalism,2024-10-30,2024,10,Wednesday,16,Residential,3.8,14,Open
CR003435,Bangalore,13.0111,77.5735,Theft,2024-05-08,2024,5,Wednesday,18,Residential,3.7,10,Resolved
CR003436,Lucknow,26.883,80.9571,Assault,2023-11-09,2023,11,Thursday,21,Mixed,2.2,24,Under Investigation
CR003437,Mumbai,19.0916,72.871,Theft,2025-05-20,2025,5,Tuesday,15,Commercial,4.0,11,Resolved
CR003438,Bangalore,12.9601,77.5552,Fraud,2025-04-08,2025,4,Tuesday,23,Mixed,3.0,8,Resolved
CR003439,Pune,18.4736,73.8673,Burglary,2025-03-28,2025,3,Friday,18,Mixed,2.5,11,Resolved
CR003440,Kolkata,22.5493,88.3515,Assault,2025-08-15,2025,8,Friday,16,Industrial,4.8,42,Resolved
CR003441,Jaipur,26.9078,75.8203,Theft,2025-09-02,2025,9,Tuesday,8,Mixed,3.1,11,Resolved
CR003442,Jaipur,26.9623,75.7757,Theft,2024-02-20,2024,2,Tuesday,22,Industrial,2.8,37,Resolved
CR003443,Hyderabad,17.3671,78.517,Vandalism,2025-04-30,2025,4,Wednesday,22,Industrial,4.1,10,Under Investigation
CR003444,Ahmedabad,22.9991,72.612,Assault,2024-06-02,2024,6,Sunday,13,Commercial,4.8,36,Resolved
CR003445,Jaipur,26.9067,75.8015,Burglary,2023-11-09,2023,11,Thursday,17,Commercial,4.9,23,Under Investigation
CR003446,Delhi,28.6529,77.2149,Fraud,2025-04-01,2025,4,Tuesday,13,Residential,3.1,42,Resolved
CR003447,Lucknow,26.8638,80.9655,Theft,2024-01-29,2024,1,Monday,18,Mixed,3.4,14,Resolved
CR003448,Hyderabad,17.3684,78.4844,Theft,2025-01-19,2025,1,Sunday,10,Mixed,3.1,33,Resolved
CR003449,Jaipur,26.9384,75.806,Robbery,2025-01-12,2025,1,Sunday,20,Residential,3.6,14,Under Investigation
CR003450,Kolkata,22.5603,88.3319,Robbery,2024-02-29,2024,2,Thursday,9,Residential,2.5,21,Open
CR003451,Kolkata,22.5518,88.3358,Domestic Violence,2025-01-11,2025,1,Saturday,22,Mixed,4.0,34,Resolved
CR003452,Ahmedabad,23.0602,72.6075,Assault,2025-05-24,2025,5,Saturday,15,Industrial,3.9,18,Under Investigation
CR003453,Lucknow,26.7975,80.9066,Domestic Violence,2024-12-08,2024,12,Sunday,11,Mixed,2.7,42,Resolved
CR003454,Jaipur,26.9061,75.8167,Theft,2025-08-22,2025,8,Friday,14,Industrial,2.4,9,Under Investigation
CR003455,Delhi,28.6326,77.2406,Domestic Violence,2025-05-07,2025,5,Wednesday,17,Commercial,4.5,25,Open
CR003456,Lucknow,26.8453,80.9281,Assault,2024-11-27,2024,11,Wednesday,19,Commercial,2.6,35,Open
CR003457,Jaipur,26.8972,75.8269,Burglary,2024-03-27,2024,3,Wednesday,12,Commercial,3.9,13,Open
CR003458,Pune,18.5463,73.8787,Burglary,2025-04-25,2025,4,Friday,17,Commercial,4.4,30,Open
CR003459,Ahmedabad,22.979,72.558,Fraud,2023-11-17,2023,11,Friday,22,Residential,4.2,6,Resolved
CR003460,Chennai,13.1056,80.2958,Theft,2025-01-26,2025,1,Sunday,14,Industrial,4.8,42,Resolved
CR003461,Kolkata,22.5358,88.3612,Domestic Violence,2024-02-06,2024,2,Tuesday,2,Mixed,2.8,32,Open
CR003462,Bangalore,12.9288,77.6296,Domestic Violence,2025-05-25,2025,5,Sunday,16,Mixed,4.1,44,Resolved
CR003463,Hyderabad,17.366,78.5358,Fraud,2024-08-26,2024,8,Monday,16,Commercial,4.3,24,Under Investigation
CR003464,Hyderabad,17.3727,78.47,Vandalism,2025-05-09,2025,5,Friday,12,Industrial,2.9,39,Resolved
CR003465,Kolkata,22.5534,88.3763,Assault,2024-12-23,2024,12,Monday,7,Commercial,2.2,5,Resolved
